date,symbol,price,eps,book_value,sales,dividend,market_cap,debt,cash,ebitda
2025-11-07,600036.SH,41.497001,4.43,50.249514610420555,0.0,1.3533627659737393,1046547958124.5425,11368939000000.0,545298000000.0,136526400000.0
2025-11-10,600036.SH,41.707001,4.43,50.249514610420555,0.0,1.3533627659737393,1051844125700.7526,11368939000000.0,545298000000.0,136526400000.0
2025-11-11,600036.SH,41.947001,4.43,50.249514610420555,0.0,1.3533627659737393,1057896888644.9926,11368939000000.0,545298000000.0,136526400000.0
2025-11-12,600036.SH,41.917001,4.43,50.249514610420555,0.0,1.3533627659737393,1057140293276.9625,11368939000000.0,545298000000.0,136526400000.0
2025-11-13,600036.SH,42.197001,4.43,50.249514610420555,0.0,1.3533627659737393,1064201850045.2426,11368939000000.0,545298000000.0,136526400000.0
2025-11-14,600036.SH,42.237001,4.43,50.249514610420555,0.0,1.3533627659737393,1065210643869.2826,11368939000000.0,545298000000.0,136526400000.0
2025-11-17,600036.SH,41.637001,4.43,50.249514610420555,0.0,1.3533627659737393,1050078736508.6825,11368939000000.0,545298000000.0,136526400000.0
2025-11-18,600036.SH,41.867000999999995,4.43,50.249514610420555,0.0,1.3533627659737393,1055879300996.9125,11368939000000.0,545298000000.0,136526400000.0
2025-11-19,600036.SH,42.207001000000005,4.43,50.249514610420555,0.0,1.3533627659737393,1064454048501.2527,11368939000000.0,545298000000.0,136526400000.0
2025-11-20,600036.SH,42.217001,4.43,50.249514610420555,0.0,1.3533627659737393,1064706246957.2627,11368939000000.0,545298000000.0,136526400000.0
2025-11-21,600036.SH,41.987001,4.43,50.249514610420555,0.0,1.3533627659737393,1058905682469.0326,11368939000000.0,545298000000.0,136526400000.0
2025-11-24,600036.SH,41.617000999999995,4.43,50.249514610420555,0.0,1.3533627659737393,1049574339596.6625,11368939000000.0,545298000000.0,136526400000.0
2025-11-25,600036.SH,42.237001,4.43,50.249514610420555,0.0,1.3533627659737393,1065210643869.2826,11368939000000.0,545298000000.0,136526400000.0
2025-11-26,600036.SH,42.237001,4.43,50.249514610420555,0.0,1.3533627659737393,1065210643869.2826,11368939000000.0,545298000000.0,136526400000.0
2025-11-27,600036.SH,42.177001000000004,4.43,50.249514610420555,0.0,1.3533627659737393,1063697453133.2227,11368939000000.0,545298000000.0,136526400000.0
2025-11-28,600036.SH,41.937001,4.43,50.249514610420555,0.0,1.3533627659737393,1057644690188.9827,11368939000000.0,545298000000.0,136526400000.0
2025-12-01,600036.SH,42.427001,4.43,50.249514610420555,0.0,1.3533627659737393,1070002414533.4725,11368939000000.0,545298000000.0,136526400000.0
2025-12-02,600036.SH,42.367000999999995,4.43,50.249514610420555,0.0,1.3533627659737393,1068489223797.4125,11368939000000.0,545298000000.0,136526400000.0
2025-12-03,600036.SH,41.997001,4.43,50.249514610420555,0.0,1.3533627659737393,1059157880925.0425,11368939000000.0,545298000000.0,136526400000.0
2025-12-04,600036.SH,42.207001,4.43,50.249514610420555,0.0,1.3533627659737393,1064454048501.2526,11368939000000.0,545298000000.0,136526400000.0
2025-12-05,600036.SH,42.437001,4.43,50.249514610420555,0.0,1.3533627659737393,1070254612989.4827,11368939000000.0,545298000000.0,136526400000.0
2025-12-08,600036.SH,42.167001,4.43,50.249514610420555,0.0,1.3533627659737393,1063445254677.2125,11368939000000.0,545298000000.0,136526400000.0
2025-12-09,600036.SH,42.027001,4.43,50.249514610420555,0.0,1.3533627659737393,1059914476293.0725,11368939000000.0,545298000000.0,136526400000.0
2025-12-10,600036.SH,40.687001,4.43,50.249514610420555,0.0,1.3533627659737393,1026119883187.7327,11368939000000.0,545298000000.0,136526400000.0
2025-12-11,600036.SH,40.667001000000006,4.43,50.249514610420555,0.0,1.3533627659737393,1025615486275.7128,11368939000000.0,545298000000.0,136526400000.0
2025-12-12,600036.SH,40.727001,4.43,50.249514610420555,0.0,1.3533627659737393,1027128677011.7726,11368939000000.0,545298000000.0,136526400000.0
2025-12-15,600036.SH,40.787001000000004,4.43,50.249514610420555,0.0,1.3533627659737393,1028641867747.8326,11368939000000.0,545298000000.0,136526400000.0
2025-12-16,600036.SH,40.687001,4.43,50.249514610420555,0.0,1.3533627659737393,1026119883187.7327,11368939000000.0,545298000000.0,136526400000.0
2025-12-17,600036.SH,40.507001,4.43,50.249514610420555,0.0,1.3533627659737393,1021580310979.5526,11368939000000.0,545298000000.0,136526400000.0
2025-12-18,600036.SH,41.357001,4.43,50.249514610420555,0.0,1.3533627659737393,1043017179740.4025,11368939000000.0,545298000000.0,136526400000.0
2025-12-19,600036.SH,40.977001,4.43,50.249514610420555,0.0,1.3533627659737393,1033433638412.0226,11368939000000.0,545298000000.0,136526400000.0
2025-12-22,600036.SH,40.757001,4.43,50.249514610420555,0.0,1.3533627659737393,1027885272379.8026,11368939000000.0,545298000000.0,136526400000.0
2025-12-23,600036.SH,40.897001,4.43,50.249514610420555,0.0,1.3533627659737393,1031416050763.9426,11368939000000.0,545298000000.0,136526400000.0
2025-12-24,600036.SH,40.817001000000005,4.43,50.249514610420555,0.0,1.3533627659737393,1029398463115.8627,11368939000000.0,545298000000.0,136526400000.0
2025-12-25,600036.SH,40.767001,4.43,50.249514610420555,0.0,1.3533627659737393,1028137470835.8126,11368939000000.0,545298000000.0,136526400000.0
2025-12-26,600036.SH,40.687000999999995,4.43,50.249514610420555,0.0,1.3533627659737393,1026119883187.7324,11368939000000.0,545298000000.0,136526400000.0
2025-12-29,600036.SH,40.857001000000004,4.43,50.249514610420555,0.0,1.3533627659737393,1030407256939.9027,11368939000000.0,545298000000.0,136526400000.0
2025-12-30,600036.SH,41.267001,4.43,50.249514610420555,0.0,1.3533627659737393,1040747393636.3126,11368939000000.0,545298000000.0,136526400000.0
2025-12-31,600036.SH,41.087001,5.7,50.47116545192207,0.0,1.7864621660575724,1036207821428.1326,11789624000000.0,575015000000.0,180217200000.0
2026-01-05,600036.SH,41.337001,5.7,50.47116545192207,0.0,1.7864621660575724,1042512782828.3826,11789624000000.0,575015000000.0,180217200000.0
2026-01-06,600036.SH,41.717001,5.7,50.47116545192207,0.0,1.7864621660575724,1052096324156.7627,11789624000000.0,575015000000.0,180217200000.0
2026-01-07,600036.SH,41.137001,5.7,50.47116545192207,0.0,1.7864621660575724,1037468813708.1825,11789624000000.0,575015000000.0,180217200000.0
2026-01-08,600036.SH,40.567001000000005,5.7,50.47116545192207,0.0,1.7864621660575724,1023093501715.6127,11789624000000.0,575015000000.0,180217200000.0
2026-01-09,600036.SH,40.287001,5.7,50.47116545192207,0.0,1.7864621660575724,1016031944947.3325,11789624000000.0,575015000000.0,180217200000.0
2026-01-12,600036.SH,40.107001,5.7,50.47116545192207,0.0,1.7864621660575724,1011492372739.1525,11789624000000.0,575015000000.0,180217200000.0
2026-01-13,600036.SH,40.117001,5.7,50.47116545192207,0.0,1.7864621660575724,1011744571195.1626,11789624000000.0,575015000000.0,180217200000.0
2026-01-14,600036.SH,39.057001,5.7,50.47116545192207,0.0,1.7864621660575724,985011534858.1025,11789624000000.0,575015000000.0,180217200000.0
2026-01-15,600036.SH,39.097001,5.7,50.47116545192207,0.0,1.7864621660575724,986020328682.1426,11789624000000.0,575015000000.0,180217200000.0
2026-01-16,600036.SH,38.72,5.7,50.47116545192207,0.0,1.7864621660575724,976512421670.72,11789624000000.0,575015000000.0,180217200000.0
2026-01-19,600036.SH,38.55,5.7,50.47116545192207,0.0,1.7864621660575724,972225047918.5499,11789624000000.0,575015000000.0,180217200000.0
2026-01-20,600036.SH,38.73,5.7,50.47116545192207,0.0,1.7864621660575724,976764620126.73,11789624000000.0,575015000000.0,180217200000.0
2026-01-21,600036.SH,38.24,5.7,50.47116545192207,0.0,1.7864621660575724,964406895782.24,11789624000000.0,575015000000.0,180217200000.0
2026-01-22,600036.SH,37.85,5.7,50.47116545192207,0.0,1.7864621660575724,954571155997.85,11789624000000.0,575015000000.0,180217200000.0
2026-01-23,600036.SH,37.5,5.7,50.47116545192207,0.0,1.7864621660575724,945744210037.5,11789624000000.0,575015000000.0,180217200000.0
2026-01-26,600036.SH,38.02,5.7,50.47116545192207,0.0,1.7864621660575724,958858529750.02,11789624000000.0,575015000000.0,180217200000.0
2026-01-27,600036.SH,38.099999999999994,5.7,50.47116545192207,0.0,1.7864621660575724,960876117398.0999,11789624000000.0,575015000000.0,180217200000.0
2026-01-28,600036.SH,37.800000000000004,5.7,50.47116545192207,0.0,1.7864621660575724,953310163717.8,11789624000000.0,575015000000.0,180217200000.0
2026-01-29,600036.SH,38.53,5.7,50.47116545192207,0.0,1.7864621660575724,971720651006.53,11789624000000.0,575015000000.0,180217200000.0
2026-01-30,600036.SH,38.67,5.7,50.47116545192207,0.0,1.7864621660575724,975251429390.67,11789624000000.0,575015000000.0,180217200000.0
2026-02-02,600036.SH,38.45,5.7,50.47116545192207,0.0,1.7864621660575724,969703063358.4501,11789624000000.0,575015000000.0,180217200000.0
2026-02-03,600036.SH,38.3,5.7,50.47116545192207,0.0,1.7864621660575724,965920086518.2999,11789624000000.0,575015000000.0,180217200000.0
2026-02-04,600036.SH,39.01,5.7,50.47116545192207,0.0,1.7864621660575724,983826176895.01,11789624000000.0,575015000000.0,180217200000.0
2026-02-05,600036.SH,39.71,5.7,50.47116545192207,0.0,1.7864621660575724,1001480068815.71,11789624000000.0,575015000000.0,180217200000.0
2026-02-06,600036.SH,39.6,5.7,50.47116545192207,0.0,1.7864621660575724,998705885799.6,11789624000000.0,575015000000.0,180217200000.0
2026-02-09,600036.SH,39.48,5.7,50.47116545192207,0.0,1.7864621660575724,995679504327.48,11789624000000.0,575015000000.0,180217200000.0
2026-02-10,600036.SH,39.34,5.7,50.47116545192207,0.0,1.7864621660575724,992148725943.3401,11789624000000.0,575015000000.0,180217200000.0
2026-02-11,600036.SH,39.400000000000006,5.7,50.47116545192207,0.0,1.7864621660575724,993661916679.4001,11789624000000.0,575015000000.0,180217200000.0
2026-02-12,600036.SH,38.99,5.7,50.47116545192207,0.0,1.7864621660575724,983321779982.99,11789624000000.0,575015000000.0,180217200000.0
2026-02-13,600036.SH,38.71,5.7,50.47116545192207,0.0,1.7864621660575724,976260223214.71,11789624000000.0,575015000000.0,180217200000.0
2026-02-24,600036.SH,38.94,5.7,50.47116545192207,0.0,1.7864621660575724,982060787702.94,11789624000000.0,575015000000.0,180217200000.0
2026-02-25,600036.SH,38.78,5.7,50.47116545192207,0.0,1.7864621660575724,978025612406.78,11789624000000.0,575015000000.0,180217200000.0
2026-02-26,600036.SH,38.7,5.7,50.47116545192207,0.0,1.7864621660575724,976008024758.7001,11789624000000.0,575015000000.0,180217200000.0
2026-02-27,600036.SH,38.75,5.7,50.47116545192207,0.0,1.7864621660575724,977269017038.75,11789624000000.0,575015000000.0,180217200000.0
2026-03-02,600036.SH,38.67,5.7,50.47116545192207,0.0,1.7864621660575724,975251429390.67,11789624000000.0,575015000000.0,180217200000.0
2026-03-03,600036.SH,39.18,5.7,50.47116545192207,0.0,1.7864621660575724,988113550647.18,11789624000000.0,575015000000.0,180217200000.0
2026-03-04,600036.SH,38.6,5.7,50.47116545192207,0.0,1.7864621660575724,973486040198.6,11789624000000.0,575015000000.0,180217200000.0
2026-03-05,600036.SH,39.150000000000006,5.7,50.47116545192207,0.0,1.7864621660575724,987356955279.1501,11789624000000.0,575015000000.0,180217200000.0
2026-03-06,600036.SH,39.2,5.7,50.47116545192207,0.0,1.7864621660575724,988617947559.2001,11789624000000.0,575015000000.0,180217200000.0
2026-03-09,600036.SH,38.79,5.7,50.47116545192207,0.0,1.7864621660575724,978277810862.79,11789624000000.0,575015000000.0,180217200000.0
2026-03-10,600036.SH,39.220000000000006,5.7,50.47116545192207,0.0,1.7864621660575724,989122344471.2201,11789624000000.0,575015000000.0,180217200000.0
2026-03-11,600036.SH,39.5,5.7,50.47116545192207,0.0,1.7864621660575724,996183901239.5,11789624000000.0,575015000000.0,180217200000.0
2026-03-12,600036.SH,39.5,5.7,50.47116545192207,0.0,1.7864621660575724,996183901239.5,11789624000000.0,575015000000.0,180217200000.0
2026-03-13,600036.SH,39.76,5.7,50.47116545192207,0.0,1.7864621660575724,1002741061095.76,11789624000000.0,575015000000.0,180217200000.0
2026-03-16,600036.SH,39.910000000000004,5.7,50.47116545192207,0.0,1.7864621660575724,1006524037935.91,11789624000000.0,575015000000.0,180217200000.0
2026-03-17,600036.SH,40.12,5.7,50.47116545192207,0.0,1.7864621660575724,1011820205512.12,11789624000000.0,575015000000.0,180217200000.0
2026-03-18,600036.SH,39.92,5.7,50.47116545192207,0.0,1.7864621660575724,1006776236391.92,11789624000000.0,575015000000.0,180217200000.0
2026-03-19,600036.SH,39.77,5.7,50.47116545192207,0.0,1.7864621660575724,1002993259551.77,11789624000000.0,575015000000.0,180217200000.0
2026-03-20,600036.SH,39.75000000000001,5.7,50.47116545192207,0.0,1.7864621660575724,1002488862639.7501,11789624000000.0,575015000000.0,180217200000.0
2026-03-23,600036.SH,38.68000000000001,5.7,50.47116545192207,0.0,1.7864621660575724,975503627846.6802,11789624000000.0,575015000000.0,180217200000.0
2026-03-24,600036.SH,39.25000000000001,5.7,50.47116545192207,0.0,1.7864621660575724,989878939839.2501,11789624000000.0,575015000000.0,180217200000.0
2026-03-25,600036.SH,39.26,5.7,50.47116545192207,0.0,1.7864621660575724,990131138295.26,11789624000000.0,575015000000.0,180217200000.0
2026-03-26,600036.SH,39.56,5.7,50.47116545192207,0.0,1.7864621660575724,997697091975.56,11789624000000.0,575015000000.0,180217200000.0
2026-03-27,600036.SH,39.44,5.7,50.47116545192207,0.0,1.7864621660575724,994670710503.44,11789624000000.0,575015000000.0,180217200000.0
2026-03-30,600036.SH,39.480000000000004,5.7,50.47116545192207,0.0,1.7864621660575724,995679504327.4801,11789624000000.0,575015000000.0,180217200000.0
2026-03-31,600036.SH,39.32,1.49,50.847059902268114,0.0,0.45026445362336937,991644329031.32,12194297000000.0,583682000000.0,45422400000.0
2026-04-01,600036.SH,39.82,1.49,50.847059902268114,0.0,0.45026445362336937,1004254251831.82,12194297000000.0,583682000000.0,45422400000.0
2026-04-02,600036.SH,39.76,1.49,50.847059902268114,0.0,0.45026445362336937,1002741061095.76,12194297000000.0,583682000000.0,45422400000.0
2026-04-03,600036.SH,39.4,1.49,50.847059902268114,0.0,0.45026445362336937,993661916679.4,12194297000000.0,583682000000.0,45422400000.0
2026-04-07,600036.SH,38.99,1.49,50.847059902268114,0.0,0.45026445362336937,983321779982.99,12194297000000.0,583682000000.0,45422400000.0
2026-04-08,600036.SH,39.62,1.49,50.847059902268114,0.0,0.45026445362336937,999210282711.62,12194297000000.0,583682000000.0,45422400000.0
2026-04-09,600036.SH,39.26,1.49,50.847059902268114,0.0,0.45026445362336937,990131138295.26,12194297000000.0,583682000000.0,45422400000.0
2026-04-10,600036.SH,39.21,1.49,50.847059902268114,0.0,0.45026445362336937,988870146015.21,12194297000000.0,583682000000.0,45422400000.0
2026-04-13,600036.SH,38.980000000000004,1.49,50.847059902268114,0.0,0.45026445362336937,983069581526.9801,12194297000000.0,583682000000.0,45422400000.0
2026-04-14,600036.SH,39.13,1.49,50.847059902268114,0.0,0.45026445362336937,986852558367.13,12194297000000.0,583682000000.0,45422400000.0
2026-04-15,600036.SH,39.9,1.49,50.847059902268114,0.0,0.45026445362336937,1006271839479.9,12194297000000.0,583682000000.0,45422400000.0
2026-04-16,600036.SH,39.91,1.49,50.847059902268114,0.0,0.45026445362336937,1006524037935.9099,12194297000000.0,583682000000.0,45422400000.0
2026-04-17,600036.SH,39.52,1.49,50.847059902268114,0.0,0.45026445362336937,996688298151.52,12194297000000.0,583682000000.0,45422400000.0
2026-04-20,600036.SH,39.87,1.49,50.847059902268114,0.0,0.45026445362336937,1005515244111.87,12194297000000.0,583682000000.0,45422400000.0
2026-04-21,600036.SH,39.87,1.49,50.847059902268114,0.0,0.45026445362336937,1005515244111.87,12194297000000.0,583682000000.0,45422400000.0
2026-04-22,600036.SH,39.739999999999995,1.49,50.847059902268114,0.0,0.45026445362336937,1002236664183.7399,12194297000000.0,583682000000.0,45422400000.0
2026-04-23,600036.SH,39.81,1.49,50.847059902268114,0.0,0.45026445362336937,1004002053375.81,12194297000000.0,583682000000.0,45422400000.0
2026-04-24,600036.SH,39.38,1.49,50.847059902268114,0.0,0.45026445362336937,993157519767.38,12194297000000.0,583682000000.0,45422400000.0
2026-04-27,600036.SH,39.38,1.49,50.847059902268114,0.0,0.45026445362336937,993157519767.38,12194297000000.0,583682000000.0,45422400000.0
2026-04-28,600036.SH,39.6,1.49,50.847059902268114,0.0,0.45026445362336937,998705885799.6,12194297000000.0,583682000000.0,45422400000.0
2026-04-29,600036.SH,38.5,1.49,50.847059902268114,0.0,0.45026445362336937,970964055638.5,12194297000000.0,583682000000.0,45422400000.0
2026-04-30,600036.SH,38.269999999999996,1.49,50.847059902268114,0.0,0.45026445362336937,965163491150.2699,12194297000000.0,583682000000.0,45422400000.0
2026-05-06,600036.SH,38.0,1.49,50.847059902268114,0.0,0.45026445362336937,958354132838.0,12194297000000.0,583682000000.0,45422400000.0
2026-05-07,600036.SH,37.949999999999996,1.49,50.847059902268114,0.0,0.45026445362336937,957093140557.95,12194297000000.0,583682000000.0,45422400000.0
2026-05-08,600036.SH,37.94,1.49,50.847059902268114,0.0,0.45026445362336937,956840942101.94,12194297000000.0,583682000000.0,45422400000.0
2026-05-11,600036.SH,37.970000000000006,1.49,50.847059902268114,0.0,0.45026445362336937,957597537469.9701,12194297000000.0,583682000000.0,45422400000.0
2026-05-12,600036.SH,37.9,1.49,50.847059902268114,0.0,0.45026445362336937,955832148277.9,12194297000000.0,583682000000.0,45422400000.0
2026-05-13,600036.SH,37.88,1.49,50.847059902268114,0.0,0.45026445362336937,955327751365.88,12194297000000.0,583682000000.0,45422400000.0
2026-05-14,600036.SH,37.81,1.49,50.847059902268114,0.0,0.45026445362336937,953562362173.81,12194297000000.0,583682000000.0,45422400000.0
2026-05-15,600036.SH,37.65,1.49,50.847059902268114,0.0,0.45026445362336937,949527186877.65,12194297000000.0,583682000000.0,45422400000.0
2026-05-18,600036.SH,37.47,1.49,50.847059902268114,0.0,0.45026445362336937,944987614669.47,12194297000000.0,583682000000.0,45422400000.0
2026-05-19,600036.SH,37.370000000000005,1.49,50.847059902268114,0.0,0.45026445362336937,942465630109.3701,12194297000000.0,583682000000.0,45422400000.0
2026-05-20,600036.SH,37.17,1.49,50.847059902268114,0.0,0.45026445362336937,937421660989.17,12194297000000.0,583682000000.0,45422400000.0
2026-05-21,600036.SH,37.15,1.49,50.847059902268114,0.0,0.45026445362336937,936917264077.15,12194297000000.0,583682000000.0,45422400000.0
2026-05-22,600036.SH,37.019999999999996,1.49,50.847059902268114,0.0,0.45026445362336937,933638684149.0199,12194297000000.0,583682000000.0,45422400000.0
2026-05-25,600036.SH,36.94,1.49,50.847059902268114,0.0,0.45026445362336937,931621096500.94,12194297000000.0,583682000000.0,45422400000.0
2026-05-26,600036.SH,37.0,1.49,50.847059902268114,0.0,0.45026445362336937,933134287237.0,12194297000000.0,583682000000.0,45422400000.0
2026-05-27,600036.SH,37.0,1.49,50.847059902268114,0.0,0.45026445362336937,933134287237.0,12194297000000.0,583682000000.0,45422400000.0
2026-05-28,600036.SH,37.12,1.49,50.847059902268114,0.0,0.45026445362336937,936160668709.12,12194297000000.0,583682000000.0,45422400000.0
2026-05-29,600036.SH,38.01,1.49,50.847059902268114,0.0,0.45026445362336937,958606331294.01,12194297000000.0,583682000000.0,45422400000.0
2024-04-01,000001.SZ,8.717,0.66,25.022057448951017,0.0,0.23083679701698803,169161388931.966,5243822000000.0,322076000000.0,17918400000.0
2024-04-02,000001.SZ,8.626999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,167414856294.14597,5243822000000.0,322076000000.0,17918400000.0
2024-04-03,000001.SZ,8.536999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,165668323656.326,5243822000000.0,322076000000.0,17918400000.0
2024-04-08,000001.SZ,8.507000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,165086146110.38602,5243822000000.0,322076000000.0,17918400000.0
2024-04-09,000001.SZ,8.476999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,164503968564.44598,5243822000000.0,322076000000.0,17918400000.0
2024-04-10,000001.SZ,8.357,0.66,25.022057448951017,0.0,0.23083679701698803,162175258380.68597,5243822000000.0,322076000000.0,17918400000.0
2024-04-11,000001.SZ,8.327000000000002,0.66,25.022057448951017,0.0,0.23083679701698803,161593080834.74603,5243822000000.0,322076000000.0,17918400000.0
2024-04-12,000001.SZ,8.137,0.66,25.022057448951017,0.0,0.23083679701698803,157905956377.126,5243822000000.0,322076000000.0,17918400000.0
2024-04-15,000001.SZ,8.367,0.66,25.022057448951017,0.0,0.23083679701698803,162369317562.66602,5243822000000.0,322076000000.0,17918400000.0
2024-04-16,000001.SZ,8.357000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,162175258380.68604,5243822000000.0,322076000000.0,17918400000.0
2024-04-17,000001.SZ,8.697000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,168773270568.006,5243822000000.0,322076000000.0,17918400000.0
2024-04-18,000001.SZ,8.877,0.66,25.022057448951017,0.0,0.23083679701698803,172266335843.64603,5243822000000.0,322076000000.0,17918400000.0
2024-04-19,000001.SZ,8.767,0.66,25.022057448951017,0.0,0.23083679701698803,170131684841.866,5243822000000.0,322076000000.0,17918400000.0
2024-04-22,000001.SZ,8.577000000000002,0.66,25.022057448951017,0.0,0.23083679701698803,166444560384.24603,5243822000000.0,322076000000.0,17918400000.0
2024-04-23,000001.SZ,8.617,0.66,25.022057448951017,0.0,0.23083679701698803,167220797112.16602,5243822000000.0,322076000000.0,17918400000.0
2024-04-24,000001.SZ,8.607000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,167026737930.18604,5243822000000.0,322076000000.0,17918400000.0
2024-04-25,000001.SZ,8.687000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,168579211386.02603,5243822000000.0,322076000000.0,17918400000.0
2024-04-26,000001.SZ,8.677,0.66,25.022057448951017,0.0,0.23083679701698803,168385152204.046,5243822000000.0,322076000000.0,17918400000.0
2024-04-29,000001.SZ,8.886999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,172460395025.62598,5243822000000.0,322076000000.0,17918400000.0
2024-04-30,000001.SZ,8.867,0.66,25.022057448951017,0.0,0.23083679701698803,172072276661.66602,5243822000000.0,322076000000.0,17918400000.0
2024-05-06,000001.SZ,8.967,0.66,25.022057448951017,0.0,0.23083679701698803,174012868481.466,5243822000000.0,322076000000.0,17918400000.0
2024-05-07,000001.SZ,8.956999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,173818809299.486,5243822000000.0,322076000000.0,17918400000.0
2024-05-08,000001.SZ,8.807,0.66,25.022057448951017,0.0,0.23083679701698803,170907921569.786,5243822000000.0,322076000000.0,17918400000.0
2024-05-09,000001.SZ,8.837000000000002,0.66,25.022057448951017,0.0,0.23083679701698803,171490099115.72604,5243822000000.0,322076000000.0,17918400000.0
2024-05-10,000001.SZ,9.017,0.66,25.022057448951017,0.0,0.23083679701698803,174983164391.366,5243822000000.0,322076000000.0,17918400000.0
2024-05-13,000001.SZ,9.047,0.66,25.022057448951017,0.0,0.23083679701698803,175565341937.306,5243822000000.0,322076000000.0,17918400000.0
2024-05-14,000001.SZ,8.987,0.66,25.022057448951017,0.0,0.23083679701698803,174400986845.426,5243822000000.0,322076000000.0,17918400000.0
2024-05-15,000001.SZ,8.907,0.66,25.022057448951017,0.0,0.23083679701698803,172848513389.586,5243822000000.0,322076000000.0,17918400000.0
2024-05-16,000001.SZ,9.247,0.66,25.022057448951017,0.0,0.23083679701698803,179446525576.906,5243822000000.0,322076000000.0,17918400000.0
2024-05-17,000001.SZ,9.497,0.66,25.022057448951017,0.0,0.23083679701698803,184298005126.406,5243822000000.0,322076000000.0,17918400000.0
2024-05-20,000001.SZ,9.457,0.66,25.022057448951017,0.0,0.23083679701698803,183521768398.48602,5243822000000.0,322076000000.0,17918400000.0
2024-05-21,000001.SZ,9.627,0.66,25.022057448951017,0.0,0.23083679701698803,186820774492.14603,5243822000000.0,322076000000.0,17918400000.0
2024-05-22,000001.SZ,9.637,0.66,25.022057448951017,0.0,0.23083679701698803,187014833674.126,5243822000000.0,322076000000.0,17918400000.0
2024-05-23,000001.SZ,9.477,0.66,25.022057448951017,0.0,0.23083679701698803,183909886762.446,5243822000000.0,322076000000.0,17918400000.0
2024-05-24,000001.SZ,9.387,0.66,25.022057448951017,0.0,0.23083679701698803,182163354124.626,5243822000000.0,322076000000.0,17918400000.0
2024-05-27,000001.SZ,9.587,0.66,25.022057448951017,0.0,0.23083679701698803,186044537764.22598,5243822000000.0,322076000000.0,17918400000.0
2024-05-28,000001.SZ,9.476999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,183909886762.44598,5243822000000.0,322076000000.0,17918400000.0
2024-05-29,000001.SZ,9.337,0.66,25.022057448951017,0.0,0.23083679701698803,181193058214.72598,5243822000000.0,322076000000.0,17918400000.0
2024-05-30,000001.SZ,9.197000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,178476229667.006,5243822000000.0,322076000000.0,17918400000.0
2024-05-31,000001.SZ,9.187,0.66,25.022057448951017,0.0,0.23083679701698803,178282170485.026,5243822000000.0,322076000000.0,17918400000.0
2024-06-03,000001.SZ,9.057,0.66,25.022057448951017,0.0,0.23083679701698803,175759401119.286,5243822000000.0,322076000000.0,17918400000.0
2024-06-04,000001.SZ,9.097,0.66,25.022057448951017,0.0,0.23083679701698803,176535637847.206,5243822000000.0,322076000000.0,17918400000.0
2024-06-05,000001.SZ,8.947000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,173624750117.506,5243822000000.0,322076000000.0,17918400000.0
2024-06-06,000001.SZ,8.977,0.66,25.022057448951017,0.0,0.23083679701698803,174206927663.446,5243822000000.0,322076000000.0,17918400000.0
2024-06-07,000001.SZ,9.067,0.66,25.022057448951017,0.0,0.23083679701698803,175953460301.266,5243822000000.0,322076000000.0,17918400000.0
2024-06-11,000001.SZ,8.947000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,173624750117.506,5243822000000.0,322076000000.0,17918400000.0
2024-06-12,000001.SZ,8.956999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,173818809299.486,5243822000000.0,322076000000.0,17918400000.0
2024-06-13,000001.SZ,8.877,0.66,25.022057448951017,0.0,0.23083679701698803,172266335843.64603,5243822000000.0,322076000000.0,17918400000.0
2024-06-14,000001.SZ,8.975999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,174187521745.248,5243822000000.0,322076000000.0,17918400000.0
2024-06-17,000001.SZ,8.895999999999999,0.66,25.022057448951017,0.0,0.23083679701698803,172635048289.408,5243822000000.0,322076000000.0,17918400000.0
2024-06-18,000001.SZ,8.876,0.66,25.022057448951017,0.0,0.23083679701698803,172246929925.448,5243822000000.0,322076000000.0,17918400000.0
2024-06-19,000001.SZ,8.946,0.66,25.022057448951017,0.0,0.23083679701698803,173605344199.30798,5243822000000.0,322076000000.0,17918400000.0
2024-06-20,000001.SZ,8.846,0.66,25.022057448951017,0.0,0.23083679701698803,171664752379.508,5243822000000.0,322076000000.0,17918400000.0
2024-06-21,000001.SZ,8.796000000000001,0.66,25.022057448951017,0.0,0.23083679701698803,170694456469.60803,5243822000000.0,322076000000.0,17918400000.0
2024-06-24,000001.SZ,8.776,0.66,25.022057448951017,0.0,0.23083679701698803,170306338105.648,5243822000000.0,322076000000.0,17918400000.0
2024-06-25,000001.SZ,8.876,0.66,25.022057448951017,0.0,0.23083679701698803,172246929925.448,5243822000000.0,322076000000.0,17918400000.0
